,TicketID,Summary,unclean,Top1Grams,Top2Grams,Top3Grams,Top4Grams,Automation Category
837,1170319,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
838,1035221,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
839,703166,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
840,823160,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
841,1003717,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
842,1157918,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
843,926230,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
844,955889,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
845,955041,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
846,672353,help user otp registration,Helped user for OTP Registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
847,741426,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
848,776814,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
849,927813,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
850,912199,help user otp registration,Helped user for OTP Registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
851,21204,help user otp registration,Helped user for OTP Registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
852,21208,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
853,1023580,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
854,1182108,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
855,866030,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
856,895161,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
857,818163,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
858,1155674,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
859,1065116,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
860,437827,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
861,752642,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
862,753727,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
863,611090,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
864,883445,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
865,997069,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
866,976405,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
867,969887,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
868,853311,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
869,768496,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
870,743517,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
871,834245,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
872,810726,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
873,21202,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
874,1067054,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
875,819945,help user otp registration,helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
876,771307,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
877,705610,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
878,866487,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
879,986801,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
880,956186,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
881,982830,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
882,983047,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
883,982981,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
884,786586,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
885,901735,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
886,778484,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
887,1052857,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
888,766985,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
889,763939,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
890,1062973,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
891,726332,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
892,1107140,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
893,1031903,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
894,568979,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
895,1032779,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
896,989810,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
897,989801,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
898,1156412,help user otp registration,Helped user for otp registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
899,1036592,help user otp registration,Helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
900,1014157,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
901,1002865,help user otp registration,helped user for OTP registration,user,help user,help user otp,help user otp registration,Need Manual Analysis
902,21197,help user symentec issue,helped user for symentec issue,issue,help user,user symentec issue,help user symentec issue,Need Manual Analysis
903,851102,help user symantic problem,helped user in troubleshooting symantic problem,user,help user,help user symantic,help user symantic problem,Need Manual Analysis
904,851057,help user symantic problem,helped user in troubleshooting symantic problem,user,help user,help user symantic,help user symantic problem,Need Manual Analysis
905,21207,help user symantic problem,helped user in troubleshooting symantic problem,user,help user,help user symantic,help user symantic problem,Need Manual Analysis
906,392315,help user symentic problem,helped user in troubleshooting symentic problem,user,help user,user symentic problem,help user symentic problem,Need Manual Analysis
907,945252,help user config office,Helped user to config office365,user,help user,help user config,help user config office,Need Manual Analysis
908,848574,help user configure office,Helped user to configure office365,user,help user,help user configure,help user configure office,Need Manual Analysis
909,848186,help user configure outlook,Helped user to configure outlook,user,help user,help user configure,help user configure outlook,Need Manual Analysis
910,913543,help user configure outlook,Helped user to configure outlook,user,help user,help user configure,help user configure outlook,Need Manual Analysis
911,816889,help user configure outlook,Helped user to configure outlook,user,help user,help user configure,help user configure outlook,Need Manual Analysis
912,566236,help user configure outlook,Helped user to configure outlook,user,help user,help user configure,help user configure outlook,Need Manual Analysis
913,740811,help user configure outlook,Helped user to configure to outlook,user,help user,help user configure,help user configure outlook,Need Manual Analysis
